 Show Number, Air Date, Round, Category, Value, Question, Answer
4253,2003-02-12,Double Jeopardy!,ENTERTAINING VILLAINS,$2000.00,"This English actor, seen here, played a sadist in ""Rob Roy"" & a tyrannical primate in ""Planet of the Apes""",Tim Roth
4253,2003-02-12,Double Jeopardy!,POPULATIONS,$2000.00,"This province, my birthplace, is home to one-third of all Canadians",Ontario
4253,2003-02-12,Double Jeopardy!,ALLITERATION ALL AROUND,$2000.00,"The name of this Jewish service organization means ""children of the covenant"" in Hebrew",B'nai Brith
4253,2003-02-12,Final Jeopardy!,NEW ENGLAND,None,It's the only state in New England that doesn't border the Atlantic Ocean,Vermont
5197,2007-03-27,Jeopardy!,IT WAS A VERY GOOD YEAR,$200.00,"Prohibition was repealed in this year, the first year of FDR's first term",1933
5197,2007-03-27,Jeopardy!,WITCHCRAFT,$200.00,"In ""Monty Python & the Holy Grail"", a woman is weighed against this fowl to see whether she's a witch",a duck
5197,2007-03-27,Jeopardy!,MY KIND OF TOWN,$200.00,This Indiana city near the University of Notre Dame was once home to the Studebaker Automobile Co.,South Bend
5197,2007-03-27,Jeopardy!,LOVE & MARRIAGE,$200.00,"Probably named for the Roman goddess of marriage, this month is one of the most popular for weddings",June
5197,2007-03-27,Jeopardy!,"ALL THE ""WAY""",$200.00,It's the stretch between the tee & the green on a golf-course hole,a fairway
5197,2007-03-27,Jeopardy!,FRANK SINATRA,$200.00,"It's the classic song in which Frank faced off against ""the final curtain""","""My Way"""
5197,2007-03-27,Jeopardy!,IT WAS A VERY GOOD YEAR,$400.00,The New York Mets beat the Baltimore Orioles to take their first World Series in this year,1969
5197,2007-03-27,Jeopardy!,WITCHCRAFT,$400.00,This word for an assembly of 13 witches comes from the same root as a word for a gathering of nuns,a coven
5197,2007-03-27,Jeopardy!,MY KIND OF TOWN,$400.00,This New Hampshire capital is home to the Franklin Pierce Law School,Concord
5197,2007-03-27,Jeopardy!,LOVE & MARRIAGE,$400.00,"""Keep your eyes wide open before marriage, half shut afterwards"", he advised in ""Poor Richard's Almanack""",Benjamin Franklin
5197,2007-03-27,Jeopardy!,"ALL THE ""WAY""",$400.00,Someone who hides aboard a ship to obtain free transportation,a stowaway
5197,2007-03-27,Jeopardy!,FRANK SINATRA,$400.00,"In ""New York, New York"" Frank sang he wanted to be ""king of the hill"" & ""top of"" this",the heap
5197,2007-03-27,Jeopardy!,IT WAS A VERY GOOD YEAR,$600.00,Cheering crowds met Allied troops liberating Rome from the Axis Powers in this year,1944
5197,2007-03-27,Jeopardy!,WITCHCRAFT,$600.00,"Though it's not one of the 10 Commandments, ""Thou shalt not suffer a witch to live"" is in this book of the Bible",Exodus
5197,2007-03-27,Jeopardy!,MY KIND OF TOWN,$600.00,"On Nov. 16, 1941 Berwyn, Oklahoma was renamed for this singing cowboy who owned land there",Gene Autry
5197,2007-03-27,Jeopardy!,LOVE & MARRIAGE,$600.00,A rose has long been a symbol of love; rearrange its letters & you get the name of this Greek god of love,Eros
5197,2007-03-27,Jeopardy!,"ALL THE ""WAY""",$600.00,It's a popular New York City piano-making company,Steinway
5197,2007-03-27,Jeopardy!,FRANK SINATRA,$600.00,Frank won an Oscar for playing the role of Maggio in this 1953 war movie,From Here to Eternity
5197,2007-03-27,Jeopardy!,IT WAS A VERY GOOD YEAR,$800.00,"We hadn't heard anything yet when Al Jolson sang & spoke in ""The Jazz Singer"", a talkie released way back in this year",1927
5197,2007-03-27,Jeopardy!,WITCHCRAFT,$800.00,"It's an ""intimate"" term for a cat or other animal that embodies the supernatural & helps a witch",a familiar
5197,2007-03-27,Jeopardy!,MY KIND OF TOWN,$800.00,"In 1851 Prairie Rapids, Iowa was renamed this for the Belgian site of Napoleon's last defeat",Waterloo
5197,2007-03-27,Jeopardy!,LOVE & MARRIAGE,$800.00,"Sort of the Sanskrit ""Joy of Sex"", this classic Indian love manual dates back to the 4th century B.C.",the Kama Sutra
5197,2007-03-27,Jeopardy!,"ALL THE ""WAY""",$800.00,The passage from the nose or mouth to the lungs,the airway
5197,2007-03-27,Jeopardy!,FRANK SINATRA,$800.00,"Frank's last No. 1 hit was 1967's ""Somethin' Stupid"", a duet with her",Nancy Sinatra
5197,2007-03-27,Jeopardy!,IT WAS A VERY GOOD YEAR,$1000.00,Roald Amundsen first reached the South Pole late in this year,1911
5197,2007-03-27,Jeopardy!,WITCHCRAFT,"$1,400.00","Title of a B'way play & also a Jimmy Stewart film, these 3 items are part of a Catholic rite concerning witches","bell, book & candle"
5197,2007-03-27,Jeopardy!,MY KIND OF TOWN,$1000.00,In 2006 Dick Clark's American Bandstand Theater opened in this entertainment capital in Missouri,Branson
5197,2007-03-27,Jeopardy!,LOVE & MARRIAGE,$1000.00,"Traditionally, when a Jewish couple marries, it's under a canopy called this",chuppah
5197,2007-03-27,Jeopardy!,"ALL THE ""WAY""",$1000.00,It's a high bridge between islands,a causeway
5197,2007-03-27,Jeopardy!,FRANK SINATRA,$1000.00,The first names of 2 of Frank's 4 wives,"(2 of) Nancy, Ava, Mia, & Barbara"
5197,2007-03-27,Double Jeopardy!,THE LATE PRESIDENT FORD,$400.00,The Nebraska city where he was born in 1913,Omaha
5197,2007-03-27,Double Jeopardy!,3-LETTER WORDS,$400.00,"From the Latin for ""invite"", it's to strive in competition, as for a title",vie
5197,2007-03-27,Double Jeopardy!,OPERA IN OTHER WORDS,$400.00,"""One Enchanted Recorder""",The Magic Flute
5197,2007-03-27,Double Jeopardy!,VIDEOPOURRI,$400.00,"Famous title of the divine coming-ashore party seen <a href=""http://www.j-archive.com/media/2007-03-27_DJ_09.jpg"" target=""_blank"">here</a>",The Birth of Venus
5197,2007-03-27,Double Jeopardy!,POETS & POETRY,$400.00,"Fitzgerald's translation of ""The Rubaiyat of Omar Khayyam"" is quite enthused about ""this forbidden"" drink",wine
5197,2007-03-27,Double Jeopardy!,ROBOTS & ANDROIDS,$400.00,2 of the model numbers for these big-screen robots are the T-800 & the T-1000,a Terminator
5197,2007-03-27,Double Jeopardy!,THE LATE PRESIDENT FORD,$800.00,"The Michigan city where he set up his law practice, before his political career",Grand Rapids
5197,2007-03-27,Double Jeopardy!,3-LETTER WORDS,$800.00,"(<a href=""http://www.j-archive.com/media/2007-03-27_DJ_23.jpg"" target=""_blank"">Sarah of the Clue Crew holds a peanut in her hand.</a>)  A peanut is more ""pea"" than ""nut"": it's actually a legume; the nuts are seeds and the shell is properly called <a href=""http://www.j-archive.com/media/2007-03-27_DJ_23a.jpg"" target=""_blank"">this</a>",a pod
5197,2007-03-27,Double Jeopardy!,OPERA IN OTHER WORDS,$800.00,"""Herodias' Daughter Who Was Trying to Get a Head""",Salome
5197,2007-03-27,Double Jeopardy!,VIDEOPOURRI,$800.00,"This type of monkey seen <a href=""http://www.j-archive.com/media/2007-03-27_DJ_19.jpg"" target=""_blank"">here</a> is not much bigger than the rodent whose name it bears",the squirrel monkey
5197,2007-03-27,Double Jeopardy!,POETS & POETRY,$800.00,"Written in September 1819, his ""To Autumn"" begins, ""Season of mists and mellow fruitfulness.""",Keats
5197,2007-03-27,Double Jeopardy!,ROBOTS & ANDROIDS,$800.00,"In ""Blade Runner"", this is the term for the androids that Rick Deckard is tracking down & killing",Replicants
5197,2007-03-27,Double Jeopardy!,THE LATE PRESIDENT FORD,$1200.00,The man he succeeded as vice president,Agnew
5197,2007-03-27,Double Jeopardy!,3-LETTER WORDS,$1200.00,This 3-letter word can refer to a globe or an eyeball,an orb
5197,2007-03-27,Double Jeopardy!,OPERA IN OTHER WORDS,$1200.00,"""How You Might Address an Upper-Class Married Creature of the Order Lepidoptera""",Madame Butterfly
5197,2007-03-27,Double Jeopardy!,VIDEOPOURRI,$1200.00,"Somewhat fancifully, a Mexican fashion favorite lends its name to this galaxy pictured <a href=""http://www.j-archive.com/media/2007-03-27_DJ_20.jpg"" target=""_blank"">here</a>",the Sombrero (Galaxy)
5197,2007-03-27,Double Jeopardy!,POETS & POETRY,$1200.00,"Shortly after writing ""I Have a Rendezvous With"" this, WWI poet Alan Seeger met it",Death
5197,2007-03-27,Double Jeopardy!,ROBOTS & ANDROIDS,$1200.00,This Comedy Central series featured fighting robot vehicles trying to disable each other,Battlebots
5197,2007-03-27,Double Jeopardy!,THE LATE PRESIDENT FORD,"$4,500.00","The investigative body to which Ford was appointed on November 29, 1963",the Warren Commission
5197,2007-03-27,Double Jeopardy!,3-LETTER WORDS,$1600.00,"A water spirit, or to put the kibosh on something",nix
5197,2007-03-27,Double Jeopardy!,OPERA IN OTHER WORDS,$1600.00,"""A Hairstylist in an Andalusian City in Spain""",The Barber of Seville
5197,2007-03-27,Double Jeopardy!,VIDEOPOURRI,$1600.00,"In the 16th century, the Ottoman Empire controlled what is today <a href=""http://www.j-archive.com/media/2007-03-27_DJ_21.jpg"" target=""_blank"">this</a> country",Libya
5197,2007-03-27,Double Jeopardy!,POETS & POETRY,$1600.00,"Though born on Long Island, in his poetry he was ""Walt Whitman, a Kosmos, of"" this island ""the Son""",Manhattan
5197,2007-03-27,Double Jeopardy!,ROBOTS & ANDROIDS,$1600.00,"The 1957 MGM film ""The Invisible Boy"" featured this ""Forbidden Planet"" robot turning in his 2nd mechanical role on film",Robby
5197,2007-03-27,Double Jeopardy!,THE LATE PRESIDENT FORD,$2000.00,"The location where Pres. George W. Bush eulogized Ford as ""the best of America""",the Washington National Cathedral
5197,2007-03-27,Double Jeopardy!,3-LETTER WORDS,$2000.00,"Arabic for ""son of"", it's often used in personal names",Bin (or Ibn)
5197,2007-03-27,Double Jeopardy!,OPERA IN OTHER WORDS,"$3,000.00","""Masculine Singular Ablative in Latin for Faithful or True""",Fidelio
5197,2007-03-27,Double Jeopardy!,VIDEOPOURRI,$2000.00,"1872 U.S. presidential candidate seen <a href=""http://www.j-archive.com/media/2007-03-27_DJ_22.jpg"" target=""_blank"">here</a>",Victoria Woodhull
5197,2007-03-27,Double Jeopardy!,POETS & POETRY,$2000.00,"""A terrible beauty is born"", this Irishman wrote on ""Easter, 1916""",(William Butler) Yeats
5197,2007-03-27,Double Jeopardy!,ROBOTS & ANDROIDS,$2000.00,This series featured 2 robots & one human making sarcastic comments while watching B movies,Mystery Science Theater 3000
5197,2007-03-27,Final Jeopardy!,ART HISTORY,None,"Carel Fabritius, whose self-portrait is seen <a href=""http://www.j-archive.com/media/2007-03-27_FJ.jpg"" target=""_blank"">here</a>, is considered this man's greatest pupil",Rembrandt
2355,1994-11-25,Jeopardy!,STATE CAPITALS,$100.00,"Built in 1792, St. Joseph's Cathedral is the oldest church in this Louisiana capital",Baton Rouge
2355,1994-11-25,Jeopardy!,CELEBRITY MARRIAGES,$100.00,"They couldn't help falling in love, so in 1994 this superstar & Lisa Marie Presley tied the knot",Michael Jackson
2355,1994-11-25,Jeopardy!,EXPLORERS,$100.00,"He led the expedition that rescued Emin Pasha, as well as the one that found Livingstone",Henry Stanley
2355,1994-11-25,Jeopardy!,ETIQUETTE,$100.00,"When sending or bringing flowers to a person in the hospital, provide one of these, hospitals have few",Vase/container
2355,1994-11-25,Jeopardy!,ANIMALS,$100.00,"LIke other male bovines, adult male yaks are called these",Bulls
2355,1994-11-25,Jeopardy!,OVER 15-LETTER WORDS,$100.00,It's the direction in which the hands of a watch move backward,Counterclockwise
2355,1994-11-25,Jeopardy!,STATE CAPITALS,$200.00,It was once called Anne Arundel Town after the wife of the 2nd Lord Baltimore,Annapolis
2355,1994-11-25,Jeopardy!,CELEBRITY MARRIAGES,$200.00,"On Valentine's Day, 1991, this ""Sleepless in Seattle"" star married her sweetheart, Dennis Quaid",Meg Ryan
2355,1994-11-25,Jeopardy!,EXPLORERS,$200.00,There's no picture of him atop Everest because he assumed Tenzing couldn't work the camera,Sir Edmund Hillary
2355,1994-11-25,Jeopardy!,ETIQUETTE,$200.00,"Traditionally, this person pays for the marriage license",Husband/groom
2355,1994-11-25,Jeopardy!,ANIMALS,$200.00,A hinny has an ass for a mother & one of these animals for a father,Horse
2355,1994-11-25,Jeopardy!,OVER 15-LETTER WORDS,$200.00,A being not of this earth,Extraterrestrial
2355,1994-11-25,Jeopardy!,STATE CAPITALS,$300.00,This Kansas city's zoological park boasts a tropical rain forest habitat,Topeka
2355,1994-11-25,Jeopardy!,CELEBRITY MARRIAGES,$300.00,Clark Gable's short but happy marriage to this actress ended with her death in a 1942 plane crash,Carole Lombard
2355,1994-11-25,Jeopardy!,EXPLORERS,$300.00,Alexandra David Neal was the first European woman to visit this Tibetan capital,Lhasa
2355,1994-11-25,Jeopardy!,ETIQUETTE,$300.00,"At a private audience with the Pope, visitors should immediately do this when he enters the room",Kneel
2355,1994-11-25,Jeopardy!,ANIMALS,$300.00,"To escape predators, many lizards break off this body part; it later regenerates",Tail
2355,1994-11-25,Jeopardy!,OVER 15-LETTER WORDS,$300.00,"A quarrel, or a failure to comprehend correctly",Misunderstanding
2355,1994-11-25,Jeopardy!,STATE CAPITALS,$400.00,You can visit the Rodeo Hall of Fame at the National Cowboy Hall of Fame in this city,Oklahoma City
2355,1994-11-25,Jeopardy!,CELEBRITY MARRIAGES,$400.00,Elizabeth Taylor converted to Judaism shortly before her 1959 marriage to this singer,Eddie Fisher
2355,1994-11-25,Jeopardy!,EXPLORERS,$400.00,"Though Russian Semyon Dezhnev was the first European to sail through this strait, it's named for a Dane",Bering Strait
2355,1994-11-25,Jeopardy!,ETIQUETTE,$400.00,Emily Post says a man may put his hand under this part of a woman only when helping her into a car or upstairs,Elbow
2355,1994-11-25,Jeopardy!,ANIMALS,$400.00,These stinging arachnids give birth to live young which cling to their mother's backs for several days,Scorpions
2355,1994-11-25,Jeopardy!,OVER 15-LETTER WORDS,$400.00,This type of doctor specializes in the study of the organs of digestion,Gastroenterologist
2355,1994-11-25,Jeopardy!,STATE CAPITALS,$500.00,"This city covers 3,108 square miles, making it the largest state capital in area in the U.S.","Juneau, Alaska"
2355,1994-11-25,Jeopardy!,CELEBRITY MARRIAGES,$500.00,"In the movies, she was the ""Bride of Frankenstein""; in real life, she was the bride of Charles Laughton",Elsa Lanchester
2355,1994-11-25,Jeopardy!,EXPLORERS,"$1,800.00",Naval officer Ernest Doudart de Lagree led the first European expedition up this river past Angkor Wat,Mekong
2355,1994-11-25,Jeopardy!,ETIQUETTE,$500.00,You don't have to wear tails to a formal party; a tux will do unless the invitation says this,White tie
2355,1994-11-25,Jeopardy!,ANIMALS,$500.00,"This bear-like carnivore, a large member of the weasel family, is also known as the glutton",Wolverine
2355,1994-11-25,Jeopardy!,OVER 15-LETTER WORDS,$500.00,"28 letters long, it's opposition to taking away state support from an established church",Antidisestablishmentarianism
2355,1994-11-25,Double Jeopardy!,WORLD WAR I,$200.00,"Britain was drawn into the war when this Low Country was invaded August 4, 1914",Belgium
2355,1994-11-25,Double Jeopardy!,CLASSICAL MUSIC,$200.00,"He made his official adult Warsaw debut in 1830 with his ""Piano Concerto in F Minor""",Frederic Chopin
2355,1994-11-25,Double Jeopardy!,FRENCH CUISINE,$200.00,Riz au lait samp is a simple dessert made of rice cooked in this dairy product,Milk
2355,1994-11-25,Double Jeopardy!,THE BRAIN,$200.00,"It can be a blow to the head, or the resulting brain injury that produces brief unconsciousness",a concussion
2355,1994-11-25,Double Jeopardy!,INITIALED AUTHORS,$200.00,"This author of ""The Lord of the Rings"" was born in South Africa & brought to England at age 4",J.R.R. Tolkien
2355,1994-11-25,Double Jeopardy!,MOUNTAINS,$200.00,"Bolivia's highest peak,  Sajama, lies in this range",Andes
2355,1994-11-25,Double Jeopardy!,WORLD WAR I,$400.00,"This liner was carrying about 5500 cases of ammunition when sunk by a U-boat May 7, 1915",Lusitania
2355,1994-11-25,Double Jeopardy!,CLASSICAL MUSIC,$400.00,"His ""Goldberg Variations"" were actually commissioned by a Russian diplomat named Kaiserling",J.S. Bach
2355,1994-11-25,Double Jeopardy!,FRENCH CUISINE,$400.00,"Escoffier said these shellfish, which the French call huitres, are best raw, but he also served them a la Florentine",Oysters
2355,1994-11-25,Double Jeopardy!,THE BRAIN,$400.00,The hypothalamus monitors your body temperature by using the temperature of this fluid as a control,Blood
2355,1994-11-25,Double Jeopardy!,INITIALED AUTHORS,$400.00,"In ""Vespers"" he wrote, ""Hush, hush, whisper who dares, Christopher Robin is saying his prayers""",A.A. Milne
2355,1994-11-25,Double Jeopardy!,MOUNTAINS,$400.00,They separate the Iberian Peninsula from the rest of Europe,Pyrenees
2355,1994-11-25,Double Jeopardy!,WORLD WAR I,$600.00,About 7 pounds of peach pits were needed to make one of these protective devices,Gas mask
2355,1994-11-25,Double Jeopardy!,CLASSICAL MUSIC,"$1,000.00","Though a strong Hungarian nationalist, this ""Mephisto Waltz"" composer barely spoke the language",Franz Liszt
2355,1994-11-25,Double Jeopardy!,FRENCH CUISINE,$600.00,"A famous French sauce is called chaud froid, French for these 2 antonyms",Hot & cold
